date,machine_id,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,health_score,failure_risk
2021-11-20,M08,301.4,312.1,1415.9,41.6,70.1,61.8,0.137
2021-11-21,M08,300.5,311.6,1399.6,42.5,79.3,62.0,0.146
2021-11-22,M08,299.7,311.0,1420.5,40.8,83.4,59.1,0.156
2021-11-23,M08,297.1,308.4,1372.4,45.0,74.6,60.4,0.166
2021-11-24,M08,301.7,313.1,1363.6,45.3,76.3,62.1,0.176
2021-11-25,M08,299.1,312.0,1373.8,54.9,89.6,59.9,0.187
2021-11-26,M08,302.7,313.2,1357.2,35.2,90.1,61.9,0.198
2021-11-27,M08,301.3,313.8,1441.7,40.8,93.2,57.0,0.209
2021-11-28,M08,297.4,307.4,1423.5,48.4,101.5,54.5,0.22
2021-11-29,M08,299.6,311.9,1397.3,34.6,100.7,56.8,0.232
2021-11-30,M08,301.3,313.3,1517.1,43.0,116.9,48.1,0.244
2021-12-01,M08,296.4,309.4,1478.4,42.4,107.3,51.9,0.256
2021-12-02,M08,301.0,312.0,1253.5,44.2,111.6,47.2,0.269
2021-12-03,M08,302.4,315.1,1522.5,47.8,102.6,38.2,0.282
2021-12-04,M08,300.1,312.7,1681.8,38.3,112.8,42.1,0.295
2021-12-05,M08,297.2,308.8,1416.5,50.7,136.3,44.3,0.309
2021-12-06,M08,298.7,312.3,1457.2,47.3,108.1,43.0,0.323
2021-12-07,M08,302.3,315.2,1392.7,51.1,122.6,36.6,0.337
2021-12-08,M08,301.2,313.2,1589.1,51.0,121.1,39.0,0.351
2021-12-09,M08,299.4,313.7,1238.1,39.9,113.7,40.5,0.366
2021-12-10,M08,301.9,315.3,1409.6,49.5,139.3,39.7,0.381
2021-12-11,M08,303.2,317.3,1528.2,49.3,124.5,36.4,0.396
2021-12-12,M08,298.4,311.4,1573.0,43.8,141.7,36.6,0.412
2021-12-13,M08,298.5,312.2,1427.7,44.3,151.6,36.1,0.428
2021-12-14,M08,300.0,312.2,1250.9,51.1,165.6,30.8,0.444
2021-12-15,M08,298.7,310.5,1508.7,51.9,136.3,28.4,0.461
2021-12-16,M08,301.4,313.7,1283.7,45.1,135.0,31.9,0.478
2021-12-17,M08,301.5,315.0,1388.8,58.1,147.7,27.1,0.495
2021-12-18,M08,298.9,312.5,1241.3,53.9,175.8,27.9,0.513
2021-12-19,M08,299.7,312.2,1190.7,36.7,170.7,28.2,0.531
2021-12-20,M08,300.3,313.8,1334.8,52.3,152.5,24.4,0.549
2021-12-21,M08,299.6,311.4,1345.6,48.5,150.7,23.3,0.567
2021-12-22,M08,300.0,314.0,1488.7,43.3,182.1,20.8,0.586
2021-12-23,M08,300.4,314.3,1199.7,50.3,170.3,24.1,0.605
2021-12-24,M08,300.0,313.8,1264.6,47.0,178.4,21.3,0.624
2021-12-25,M08,302.3,314.1,1325.4,51.3,147.3,21.7,0.644
2021-12-26,M08,299.4,310.8,1441.5,46.5,183.4,23.1,0.664
2021-12-27,M08,302.5,316.4,1317.6,38.3,187.9,23.7,0.684
2021-12-28,M08,302.7,316.2,1348.2,48.5,190.3,16.4,0.705
2021-12-29,M08,299.7,313.3,1265.1,48.5,159.3,14.3,0.726
2021-12-30,M08,303.4,316.8,1371.8,40.4,201.2,13.5,0.747
2021-12-31,M08,302.3,315.3,1468.0,51.6,196.9,11.6,0.768
2022-01-01,M08,302.5,314.4,1329.9,60.7,179.3,14.6,0.79
2022-01-02,M08,301.5,314.8,1390.7,51.2,194.1,9.6,0.812
2022-01-03,M08,298.2,312.7,1263.1,46.4,164.9,6.7,0.835
2022-01-04,M08,299.7,315.0,1323.6,47.0,201.6,9.8,0.857
2022-01-05,M08,299.3,311.7,1413.8,45.0,171.8,4.6,0.88
2022-01-06,M08,297.2,311.5,1343.6,50.3,196.4,7.5,0.904
2022-01-07,M08,303.8,317.8,1283.4,38.0,236.6,8.5,0.927
2022-01-08,M08,298.7,313.4,1408.0,47.6,186.1,2.3,0.951
2022-01-09,M08,301.8,317.0,1241.1,50.6,178.9,3.2,0.975
2022-01-10,M08,298.6,308.2,1443.7,40.4,0.0,96.0,0.0
2022-01-11,M08,299.6,310.1,1524.5,44.1,1.1,94.1,0.0
2022-01-12,M08,302.9,312.8,1420.8,32.2,2.3,97.4,0.0
2022-01-13,M08,297.9,308.7,1574.2,33.3,3.8,99.2,0.0
2022-01-14,M08,299.1,308.3,1662.4,33.7,4.8,97.5,0.001
2022-01-15,M08,297.2,306.3,1543.4,51.8,5.8,99.7,0.001
2022-01-16,M08,297.8,308.1,1643.9,49.9,6.7,97.3,0.001
2022-01-17,M08,301.3,310.7,1389.8,35.1,8.7,95.9,0.002
2022-01-18,M08,296.6,307.1,1637.2,43.0,9.7,101.5,0.002
2022-01-19,M08,296.5,305.7,1428.1,39.1,11.3,94.6,0.003
2022-01-20,M08,297.3,309.2,1437.8,38.2,11.2,92.2,0.003
2022-01-21,M08,299.5,307.8,1525.4,29.0,12.5,91.7,0.004
2022-01-22,M08,297.2,307.3,1397.1,42.5,13.2,96.6,0.005
2022-01-23,M08,296.7,305.7,1430.3,45.1,15.1,90.0,0.006
2022-01-24,M08,296.3,305.2,1641.6,43.4,17.9,96.2,0.006
2022-01-25,M08,300.3,310.5,1423.0,41.6,19.8,90.0,0.007
2022-01-26,M08,295.9,306.5,1424.9,33.4,18.0,93.0,0.008
2022-01-27,M08,299.3,307.7,1577.5,38.4,19.5,87.6,0.01
2022-01-28,M08,299.2,310.0,1504.0,42.7,23.0,92.7,0.011
2022-01-29,M08,295.4,304.6,1479.0,42.3,20.5,90.9,0.012
2022-01-30,M08,297.4,307.8,1647.9,40.9,22.0,93.3,0.013
2022-01-31,M08,301.2,309.1,1516.7,47.4,26.0,88.4,0.015
2022-02-01,M08,298.6,308.1,1570.8,34.5,28.1,91.9,0.016
2022-02-02,M08,297.3,308.4,1427.9,42.5,30.3,89.3,0.017
2022-02-03,M08,298.6,310.2,1553.2,37.6,28.5,88.2,0.019
2022-02-04,M08,300.3,310.3,1454.0,38.1,28.0,89.8,0.021
2022-02-05,M08,298.8,308.5,1552.3,43.1,36.7,84.3,0.022
2022-02-06,M08,301.1,311.1,1446.0,44.4,31.3,85.9,0.024
2022-02-07,M08,298.0,308.8,1461.6,33.1,35.9,86.2,0.026
2022-02-08,M08,301.5,312.3,1512.6,41.1,39.7,80.6,0.028
2022-02-09,M08,296.7,308.2,1393.0,49.5,39.8,79.1,0.03
2022-02-10,M08,294.9,305.1,1436.1,44.0,36.5,81.9,0.032
2022-02-11,M08,297.2,307.9,1525.6,34.7,34.9,80.3,0.034
2022-02-12,M08,299.7,311.3,1565.5,43.5,36.2,79.6,0.036
2022-02-13,M08,295.5,306.1,1434.2,41.5,41.5,81.1,0.038
2022-02-14,M08,299.8,311.4,1399.2,40.6,38.8,85.6,0.04
2022-02-15,M08,298.9,309.4,1443.7,41.1,38.1,80.0,0.043
2022-02-16,M08,301.6,313.6,1499.2,36.5,38.4,78.9,0.045
2022-02-17,M08,301.3,312.5,1418.0,41.6,43.5,79.1,0.048
2022-02-18,M08,296.4,307.1,1539.5,38.1,41.0,80.1,0.05
2022-02-19,M08,295.6,305.2,1328.1,42.7,43.3,80.8,0.053
2022-02-20,M08,300.9,312.9,1463.5,41.7,47.3,74.3,0.056
2022-02-21,M08,297.5,308.4,1369.9,39.4,46.7,80.6,0.058
2022-02-22,M08,297.5,306.1,1477.0,39.8,46.2,74.9,0.061
2022-02-23,M08,300.1,309.5,1396.4,37.1,53.2,75.4,0.064
2022-02-24,M08,298.7,309.3,1435.0,44.5,59.1,73.5,0.067
2022-02-25,M08,299.3,309.1,1559.6,40.6,61.4,79.5,0.07
2022-02-26,M08,299.5,310.2,1745.9,49.3,65.6,76.4,0.073
2022-02-27,M08,303.0,313.8,1499.6,41.2,68.2,73.2,0.076
2022-02-28,M08,298.7,309.6,1505.6,46.4,52.8,73.6,0.079
2022-03-01,M08,299.2,309.9,1519.5,43.6,61.2,68.1,0.083
2022-03-02,M08,298.8,309.5,1356.4,33.4,72.1,70.5,0.086
2022-03-03,M08,299.7,310.4,1424.1,47.7,72.9,71.8,0.089
2022-03-04,M08,300.1,311.6,1656.7,42.0,74.0,67.5,0.093
2022-03-05,M08,300.8,311.2,1491.7,49.0,76.5,70.2,0.096
2022-03-06,M08,298.7,308.9,1449.8,51.3,67.5,72.1,0.1
2022-03-07,M08,298.7,311.0,1487.9,41.8,71.0,71.8,0.104
2022-03-08,M08,297.6,309.2,1383.1,43.3,68.8,59.0,0.107
2022-03-09,M08,298.2,309.7,1482.0,39.2,68.5,64.6,0.111
2022-03-10,M08,299.5,312.0,1286.3,48.7,66.8,72.4,0.115
2022-03-11,M08,301.4,312.8,1396.5,49.3,67.9,64.0,0.119
2022-03-12,M08,296.5,307.7,1444.2,38.9,79.7,67.0,0.123
2022-03-13,M08,298.9,310.9,1411.5,41.1,78.7,63.4,0.127
2022-03-14,M08,299.8,310.9,1484.1,45.5,73.5,68.4,0.131
2022-03-15,M08,298.8,310.8,1361.1,47.5,66.5,63.6,0.135
2022-03-16,M08,301.1,310.4,1491.6,38.0,90.4,59.5,0.14
2022-03-17,M08,299.1,308.5,1385.8,42.2,88.0,61.1,0.144
2022-03-18,M08,297.2,308.9,1429.6,49.2,87.6,60.2,0.148
2022-03-19,M08,298.4,308.9,1645.3,40.2,91.8,62.9,0.153
2022-03-20,M08,299.2,311.2,1247.5,45.0,97.1,60.3,0.157
2022-03-21,M08,298.1,312.3,1486.9,46.5,81.6,59.6,0.162
2022-03-22,M08,295.1,305.8,1348.0,45.3,84.0,58.7,0.167
2022-03-23,M08,296.5,310.4,1449.4,43.0,89.4,56.2,0.171
2022-03-24,M08,295.8,306.8,1310.6,48.6,93.6,60.3,0.176
2022-03-25,M08,303.1,315.1,1423.8,43.2,96.5,57.5,0.181
2022-03-26,M08,300.0,311.4,1485.2,39.9,91.3,56.9,0.186
2022-03-27,M08,301.5,312.8,1499.6,48.4,97.1,59.9,0.191
2022-03-28,M08,296.3,309.1,1530.8,48.7,80.9,55.7,0.196
2022-03-29,M08,302.9,313.6,1771.4,51.1,103.6,52.8,0.201
2022-03-30,M08,300.1,311.3,1406.4,48.8,107.8,54.6,0.206
2022-03-31,M08,299.6,312.5,1342.9,47.9,86.1,55.8,0.211
2022-04-01,M08,301.0,313.4,1350.3,46.6,97.3,55.8,0.217
2022-04-02,M08,302.6,314.0,1674.4,49.3,104.3,58.2,0.222
2022-04-03,M08,297.6,309.7,1377.5,39.0,87.2,49.7,0.228
2022-04-04,M08,297.8,310.1,1405.1,41.4,93.4,60.2,0.233
2022-04-05,M08,299.6,312.2,1328.9,46.3,97.1,53.6,0.239
2022-04-06,M08,299.4,312.2,1423.4,41.8,109.6,50.8,0.244
2022-04-07,M08,300.2,312.6,1379.1,49.1,92.6,53.3,0.25
2022-04-08,M08,301.8,313.0,1534.1,51.4,123.2,49.5,0.256
2022-04-09,M08,300.5,312.6,1489.3,37.7,107.3,50.4,0.262
2022-04-10,M08,299.5,311.9,1454.9,46.2,104.5,47.4,0.268
2022-04-11,M08,299.5,310.7,1399.0,44.0,96.8,48.4,0.274
2022-04-12,M08,301.2,313.3,1452.0,57.3,128.3,45.6,0.28
2022-04-13,M08,304.1,316.4,1317.3,36.0,132.3,48.6,0.286
2022-04-14,M08,301.0,311.5,1327.4,40.1,104.5,46.5,0.292
2022-04-15,M08,297.6,308.3,1389.9,53.6,98.9,48.8,0.298
2022-04-16,M08,302.5,317.0,1374.5,39.2,106.0,47.7,0.304
2022-04-17,M08,298.6,309.7,1607.6,44.1,114.3,44.5,0.311
2022-04-18,M08,300.4,311.9,1567.8,50.1,125.3,44.5,0.317
2022-04-19,M08,297.9,309.8,1272.2,40.5,122.6,43.8,0.324
2022-04-20,M08,299.7,312.1,1364.0,48.6,126.7,43.4,0.33
2022-04-21,M08,297.9,309.5,1559.6,51.8,123.5,42.4,0.337
2022-04-22,M08,299.5,310.6,1345.4,45.2,106.7,38.9,0.344
2022-04-23,M08,300.5,311.0,1419.5,40.8,119.0,41.9,0.35
2022-04-24,M08,302.7,315.6,1425.8,49.2,125.6,38.0,0.357
2022-04-25,M08,299.9,310.4,1399.4,41.7,149.1,38.5,0.364
2022-04-26,M08,301.8,313.8,1519.6,38.5,137.0,33.3,0.371
2022-04-27,M08,303.5,315.6,1219.5,47.7,147.5,39.9,0.378
2022-04-28,M08,296.2,309.3,1264.8,48.5,118.3,36.3,0.385
2022-04-29,M08,299.0,310.4,1367.3,49.5,151.8,39.6,0.392
2022-04-30,M08,302.5,314.9,1446.5,40.4,151.3,39.3,0.4
2022-05-01,M08,301.6,314.2,1278.2,45.1,141.0,38.0,0.407
2022-05-02,M08,299.6,312.8,1261.6,48.2,142.8,33.4,0.414
2022-05-03,M08,297.4,310.9,1484.1,42.9,139.2,33.8,0.422
2022-05-04,M08,298.1,312.3,1455.1,46.7,119.7,35.7,0.429
2022-05-05,M08,297.9,311.2,1389.8,44.4,162.5,35.1,0.437
2022-05-06,M08,299.3,312.9,1551.8,46.9,155.7,37.8,0.444
2022-05-07,M08,300.8,314.4,1469.0,54.5,159.0,36.4,0.452
2022-05-08,M08,298.5,311.0,1460.1,51.5,147.7,35.7,0.46
2022-05-09,M08,298.1,309.3,1386.2,43.7,170.6,27.3,0.468
2022-05-10,M08,305.3,318.1,1390.2,49.6,144.4,34.8,0.476
2022-05-11,M08,304.0,317.8,1373.0,46.7,168.6,31.2,0.484
2022-05-12,M08,300.4,311.8,1296.2,46.9,146.2,29.8,0.492
2022-05-13,M08,302.4,317.8,1473.3,50.4,141.5,30.8,0.5
2022-05-14,M08,297.4,310.1,1317.3,46.8,149.0,28.3,0.508
2022-05-15,M08,298.7,311.0,1198.2,41.7,135.3,22.0,0.516
2022-05-16,M08,300.9,313.9,1436.9,51.7,169.7,25.4,0.524
2022-05-17,M08,302.6,315.7,1286.4,42.5,157.6,22.8,0.533
2022-05-18,M08,295.9,307.7,1416.1,50.9,161.9,28.9,0.541
2022-05-19,M08,300.3,310.8,1337.4,45.2,135.6,26.0,0.55
2022-05-20,M08,301.1,314.1,1332.3,48.7,153.2,30.6,0.558
2022-05-21,M08,302.1,314.5,1255.5,47.6,165.9,24.1,0.567
2022-05-22,M08,300.2,310.7,1478.9,56.3,172.9,21.0,0.576
2022-05-23,M08,299.1,312.6,1414.4,44.2,139.5,25.8,0.584
2022-05-24,M08,301.6,313.9,1224.6,37.2,161.5,20.6,0.593
2022-05-25,M08,298.9,310.9,1378.0,47.7,189.7,24.1,0.602
2022-05-26,M08,300.0,312.7,1356.1,43.8,156.4,26.4,0.611
2022-05-27,M08,299.2,311.1,1380.5,53.4,193.1,24.6,0.62
2022-05-28,M08,302.3,315.8,1249.2,39.3,143.6,22.3,0.629
2022-05-29,M08,297.6,309.2,1442.5,45.1,184.5,18.6,0.638
2022-05-30,M08,301.2,315.3,1470.0,52.5,191.0,20.7,0.647
2022-05-31,M08,301.4,313.7,1447.4,51.3,160.5,21.7,0.657
2022-06-01,M08,300.7,315.0,1379.6,45.0,191.9,16.2,0.666
2022-06-02,M08,298.1,310.8,1424.7,47.4,195.6,16.6,0.675
2022-06-03,M08,302.3,314.6,1311.2,45.7,157.9,18.6,0.685
2022-06-04,M08,303.1,317.0,1079.7,48.6,163.7,20.7,0.694
2022-06-05,M08,299.4,313.4,1566.2,48.5,167.2,21.8,0.704
2022-06-06,M08,301.4,313.8,1365.9,50.3,160.1,16.4,0.714
2022-06-07,M08,301.3,315.1,1143.3,36.8,180.3,10.1,0.723
2022-06-08,M08,301.6,314.4,1248.6,44.6,168.1,12.1,0.733
2022-06-09,M08,301.9,314.2,1453.2,52.2,207.6,18.5,0.743
2022-06-10,M08,300.7,314.6,1462.2,44.8,171.4,16.2,0.753
2022-06-11,M08,304.2,316.8,1305.3,52.0,187.1,20.8,0.763
2022-06-12,M08,303.9,319.0,1337.9,53.3,196.3,9.7,0.773
2022-06-13,M08,301.7,315.0,1393.3,43.7,173.9,9.5,0.783
2022-06-14,M08,301.4,315.2,1357.3,45.1,210.8,13.4,0.794
2022-06-15,M08,299.5,312.5,1367.0,51.9,165.1,12.2,0.804
2022-06-16,M08,301.6,316.4,1329.6,53.6,164.8,11.8,0.814
2022-06-17,M08,300.4,314.6,1441.2,52.5,226.7,6.0,0.825
2022-06-18,M08,301.0,314.5,1242.2,44.0,166.0,4.9,0.835
2022-06-19,M08,299.1,312.3,1229.7,51.2,204.0,10.7,0.846
2022-06-20,M08,300.8,312.2,1472.1,56.7,206.9,9.5,0.856
2022-06-21,M08,302.3,317.1,1313.6,51.7,230.2,10.3,0.867
2022-06-22,M08,304.8,317.3,1414.6,49.5,191.6,6.4,0.878
2022-06-23,M08,296.5,310.3,1241.0,55.2,229.8,0.0,0.888
2022-06-24,M08,300.7,314.1,1360.0,45.0,178.2,5.9,0.899
2022-06-25,M08,299.9,314.9,1293.8,55.4,214.9,6.3,0.91
2022-06-26,M08,298.9,311.6,1223.2,46.0,174.2,0.7,0.921
2022-06-27,M08,301.7,315.5,1334.9,46.8,230.4,2.5,0.932
2022-06-28,M08,303.2,317.1,1301.7,44.7,198.0,5.6,0.943
2022-06-29,M08,301.0,315.3,1377.4,47.3,176.3,4.2,0.955
2022-06-30,M08,301.5,315.1,1340.8,51.6,243.3,0.0,0.966
2022-07-01,M08,300.4,316.0,1373.5,54.5,236.0,0.1,0.977
2022-07-02,M08,298.4,311.5,1542.3,51.0,237.4,0.0,0.989
2022-07-03,M08,297.8,308.7,1408.4,48.0,0.0,99.3,0.0
2022-07-04,M08,299.2,311.7,1595.1,38.0,1.2,100.9,0.0
2022-07-05,M08,298.0,308.9,1451.8,32.9,2.5,95.9,0.0
2022-07-06,M08,296.9,307.3,1512.4,39.8,4.3,99.8,0.0
2022-07-07,M08,299.9,309.9,1411.1,40.5,5.6,100.5,0.001
2022-07-08,M08,299.5,308.5,1283.9,48.3,7.4,99.0,0.001
2022-07-09,M08,299.1,309.9,1436.0,48.9,8.3,100.6,0.001
2022-07-10,M08,297.5,308.5,1276.3,43.2,8.3,93.8,0.002
2022-07-11,M08,298.9,308.5,1510.0,39.5,12.3,92.7,0.003
2022-07-12,M08,298.1,307.4,1383.7,41.5,10.6,95.7,0.003
2022-07-13,M08,300.2,311.8,1417.1,31.5,12.2,92.5,0.004
2022-07-14,M08,300.7,311.3,1646.1,37.3,14.3,93.4,0.005
2022-07-15,M08,296.9,308.4,1429.1,44.3,17.4,90.8,0.006
2022-07-16,M08,295.9,305.6,1392.8,46.8,17.0,94.3,0.007
2022-07-17,M08,297.7,309.1,1500.2,36.8,21.8,93.2,0.008
2022-07-18,M08,301.0,312.4,1632.8,49.1,19.0,87.8,0.009
2022-07-19,M08,299.0,308.0,1538.8,42.3,19.9,94.7,0.01
2022-07-20,M08,298.0,308.3,1530.9,34.5,23.3,88.0,0.012
2022-07-21,M08,301.3,311.7,1337.0,41.1,21.8,90.9,0.013
2022-07-22,M08,299.4,310.7,1325.1,49.6,25.0,90.8,0.015
2022-07-23,M08,296.1,308.0,1528.1,46.6,28.3,87.2,0.016
2022-07-24,M08,300.9,311.1,1413.1,46.9,26.8,85.0,0.018
2022-07-25,M08,302.3,312.0,1637.6,29.6,31.4,90.5,0.02
2022-07-26,M08,299.3,309.1,1533.7,42.7,32.4,84.5,0.021
2022-07-27,M08,298.7,310.3,1566.4,45.1,31.9,91.0,0.023
2022-07-28,M08,300.2,311.7,1626.5,34.1,37.6,83.7,0.025
2022-07-29,M08,300.6,310.9,1379.2,39.6,40.7,81.3,0.027
2022-07-30,M08,298.6,310.3,1355.1,39.1,42.6,85.7,0.03
2022-07-31,M08,301.0,309.9,1531.1,45.5,40.5,81.7,0.032
2022-08-01,M08,297.2,306.5,1488.8,43.1,33.3,82.3,0.034
2022-08-02,M08,298.1,309.0,1342.0,41.3,37.7,79.2,0.037
2022-08-03,M08,301.5,311.6,1469.4,41.0,38.7,80.9,0.039
2022-08-04,M08,296.2,306.3,1374.5,48.1,40.7,78.3,0.042
2022-08-05,M08,297.3,308.3,1353.5,38.7,44.3,83.1,0.044
2022-08-06,M08,302.1,313.2,1453.1,50.6,52.6,76.1,0.047
2022-08-07,M08,298.0,309.9,1528.2,43.2,41.3,75.1,0.05
2022-08-08,M08,298.4,309.8,1428.3,37.6,44.2,77.8,0.053
2022-08-09,M08,296.9,307.3,1552.4,42.9,54.7,76.2,0.056
2022-08-10,M08,302.1,312.1,1679.7,45.2,44.5,78.7,0.059
2022-08-11,M08,299.4,310.7,1510.5,52.5,46.7,75.5,0.062
2022-08-12,M08,298.2,309.7,1333.6,48.8,54.5,77.8,0.065
2022-08-13,M08,299.6,312.6,1445.6,48.7,56.8,82.0,0.068
2022-08-14,M08,295.8,307.8,1425.0,46.4,51.4,75.7,0.072
2022-08-15,M08,298.7,309.7,1492.6,53.0,56.6,71.2,0.075
2022-08-16,M08,297.2,308.3,1490.9,49.0,53.1,71.3,0.079
2022-08-17,M08,299.3,309.9,1448.8,42.2,65.9,72.0,0.082
2022-08-18,M08,298.2,308.3,1372.8,55.0,61.5,71.9,0.086
2022-08-19,M08,295.2,308.4,1243.9,42.6,65.3,69.8,0.09
2022-08-20,M08,297.6,308.7,1453.6,37.2,69.9,65.3,0.093
2022-08-21,M08,300.0,312.4,1578.8,48.9,62.9,69.3,0.097
2022-08-22,M08,301.9,314.4,1398.0,31.8,67.7,67.7,0.101
2022-08-23,M08,298.2,309.8,1274.6,45.8,68.2,65.3,0.106
2022-08-24,M08,296.8,308.3,1383.2,46.8,70.8,63.0,0.11
2022-08-25,M08,300.1,312.2,1637.3,46.1,65.5,66.3,0.114
2022-08-26,M08,301.9,315.0,1512.4,48.7,68.3,66.6,0.118
2022-08-27,M08,300.1,311.8,1652.0,43.7,66.3,63.7,0.123
2022-08-28,M08,301.0,314.0,1505.0,30.7,64.9,59.8,0.127
2022-08-29,M08,302.4,313.9,1552.8,43.1,77.6,64.3,0.132
2022-08-30,M08,300.1,312.6,1600.7,44.6,78.5,56.8,0.136
2022-08-31,M08,299.6,310.8,1507.9,47.1,85.5,66.6,0.141
2022-09-01,M08,297.6,309.9,1554.4,50.7,75.9,57.1,0.146
2022-09-02,M08,298.9,310.7,1472.0,47.7,85.2,57.5,0.151
2022-09-03,M08,299.8,311.3,1407.8,44.3,80.4,62.4,0.156
2022-09-04,M08,300.9,313.8,1412.9,45.1,90.8,57.3,0.161
2022-09-05,M08,299.7,310.4,1356.1,49.5,80.1,59.9,0.166
2022-09-06,M08,300.7,312.1,1489.7,51.7,76.8,54.1,0.171
2022-09-07,M08,302.2,312.8,1433.1,46.3,103.3,61.6,0.177
2022-09-08,M08,297.9,310.3,1506.8,51.5,87.3,59.3,0.182
2022-09-09,M08,301.5,312.2,1209.0,49.3,84.2,53.5,0.188
2022-09-10,M08,296.9,308.2,1459.9,35.2,101.6,54.5,0.193
2022-09-11,M08,298.4,308.4,1536.2,47.7,85.5,52.1,0.199
2022-09-12,M08,297.3,309.4,1537.2,42.9,98.3,54.3,0.205
2022-09-13,M08,300.6,313.7,1421.3,47.8,96.5,53.2,0.21
2022-09-14,M08,300.6,312.0,1353.5,44.5,114.9,53.9,0.216
2022-09-15,M08,299.8,313.7,1517.6,47.4,109.0,52.5,0.222
2022-09-16,M08,300.8,312.7,1398.5,31.0,113.2,53.9,0.228
2022-09-17,M08,301.8,315.9,1430.2,44.7,98.8,53.5,0.234
2022-09-18,M08,301.3,311.9,1608.2,44.0,110.7,49.3,0.241
2022-09-19,M08,297.6,308.3,1408.4,45.2,107.7,48.3,0.247
2022-09-20,M08,296.3,305.9,1267.0,46.0,107.2,51.1,0.253
2022-09-21,M08,300.1,311.9,1574.6,40.4,106.5,55.0,0.26
2022-09-22,M08,301.1,313.9,1451.2,39.6,99.0,46.2,0.266
2022-09-23,M08,302.3,314.0,1514.1,49.1,98.0,45.3,0.273
2022-09-24,M08,296.5,309.0,1480.5,50.6,125.8,47.9,0.279
2022-09-25,M08,300.3,312.5,1428.7,52.1,110.5,44.0,0.286
2022-09-26,M08,299.9,311.2,1420.5,47.2,129.5,47.0,0.293
2022-09-27,M08,302.8,317.6,1535.2,46.8,129.8,48.0,0.3
2022-09-28,M08,302.0,314.2,1357.3,41.8,111.6,44.2,0.307
2022-09-29,M08,300.9,312.3,1657.6,48.3,132.8,45.3,0.314
2022-09-30,M08,296.4,309.2,1370.3,42.3,136.8,44.8,0.321
2022-10-01,M08,298.6,311.3,1387.6,41.5,135.2,39.8,0.329
2022-10-02,M08,298.6,313.0,1283.1,50.5,121.5,43.6,0.336
2022-10-03,M08,298.0,310.6,1462.4,49.9,111.0,43.4,0.343
2022-10-04,M08,293.4,307.4,1324.1,42.9,120.8,41.4,0.351
2022-10-05,M08,300.9,314.2,1417.6,46.2,145.8,38.2,0.358
2022-10-06,M08,301.9,313.6,1612.2,45.2,138.0,38.5,0.366
2022-10-07,M08,296.0,308.3,1320.4,47.5,149.6,36.5,0.374
2022-10-08,M08,301.7,314.8,1470.4,52.3,146.5,43.5,0.382
2022-10-09,M08,298.6,309.8,1476.5,44.3,118.6,31.7,0.39
2022-10-10,M08,301.0,312.9,1365.7,50.6,152.9,39.0,0.398
2022-10-11,M08,299.9,312.6,1566.8,51.3,159.1,38.2,0.406
2022-10-12,M08,299.6,313.6,1445.9,41.9,133.5,37.5,0.414
2022-10-13,M08,303.3,315.1,1264.8,44.5,124.5,30.8,0.422
2022-10-14,M08,299.1,311.3,1349.6,52.8,158.4,32.7,0.43
2022-10-15,M08,298.9,310.5,1536.7,53.0,141.5,36.5,0.439
2022-10-16,M08,299.6,314.0,1211.0,52.3,145.8,30.4,0.447
2022-10-17,M08,300.1,312.6,1331.4,40.0,141.7,25.2,0.456
2022-10-18,M08,299.8,313.0,1497.8,43.7,148.0,30.7,0.464
2022-10-19,M08,298.8,311.4,1373.7,41.3,145.1,29.9,0.473
2022-10-20,M08,300.4,314.3,1433.0,45.3,159.1,31.8,0.482
2022-10-21,M08,302.3,314.7,1409.6,50.6,145.0,31.7,0.491
2022-10-22,M08,304.0,317.1,1337.3,49.4,148.7,25.2,0.5
2022-10-23,M08,303.6,317.3,1273.4,52.6,141.7,26.4,0.509
2022-10-24,M08,298.0,309.6,1528.5,48.8,174.9,29.7,0.518
2022-10-25,M08,300.3,313.6,1452.1,43.4,155.8,33.1,0.527
2022-10-26,M08,300.9,313.9,1234.1,47.5,133.0,25.3,0.537
2022-10-27,M08,300.1,314.0,1421.9,42.7,144.1,25.8,0.546
2022-10-28,M08,299.4,312.7,1552.7,49.4,145.2,23.3,0.555
2022-10-29,M08,298.7,311.6,1467.3,42.0,139.1,29.0,0.565
2022-10-30,M08,301.0,313.5,1302.9,48.6,136.6,23.3,0.575
2022-10-31,M08,301.6,313.7,1316.6,41.6,177.0,25.9,0.584
2022-11-01,M08,302.6,315.9,1448.2,45.6,140.5,19.2,0.594
2022-11-02,M08,297.3,312.4,1305.9,53.8,162.9,21.1,0.604
2022-11-03,M08,301.5,313.3,1544.1,47.3,183.0,21.7,0.614
2022-11-04,M08,298.6,311.2,1508.2,50.5,165.8,21.9,0.624
2022-11-05,M08,303.7,315.3,1349.1,48.0,149.7,11.2,0.634
2022-11-06,M08,301.8,315.0,1370.5,50.7,183.6,15.9,0.644
2022-11-07,M08,298.9,312.2,1391.8,55.3,161.8,16.6,0.654
2022-11-08,M08,301.4,314.7,1312.3,45.5,192.6,16.3,0.665
2022-11-09,M08,298.5,311.8,1361.3,52.7,189.0,13.7,0.675
2022-11-10,M08,302.6,315.4,1444.3,48.6,188.4,17.8,0.686
2022-11-11,M08,301.1,314.4,1411.8,43.3,175.5,15.0,0.696
